,mode,minfun,maxdom,Q25,Q75,IQR,meanfun,median,skew,label,,,,,,,,,
2850,0.223624161,0.047571853,4.2890625,0.225503356,0.258389262,0.032885906,0.198857785,0.241946309,2.015624831,female,,,,,,,,,
2851,0.227368421,0.047012733,9.6796875,0.221052632,0.24,0.018947368,0.199453826,0.229052632,4.994138686,female,,,,,,,,,
2852,0.245786517,0.053452116,11.25,0.223764045,0.247359551,0.023595506,0.202037127,0.237921348,2.893057627,female,,,,,,,,,
2853,0.237009346,0.047105005,11.578125,0.231775701,0.251588785,0.019813084,0.181343769,0.24,3.817448145,female,,,,,,,,,
2854,0.238130841,0.047012733,6.2109375,0.225794393,0.256448598,0.030654206,0.181767481,0.24,2.372057988,female,,,,,,,,,
2855,0.233410982,0.051502146,11.0390625,0.225490849,0.25437604,0.028885191,0.197220764,0.237603993,2.212122999,female,,,,,,,,,
2856,0.236119403,0.04989605,2.9765625,0.219820896,0.246567164,0.026746269,0.212990197,0.232776119,2.36764325,female,,,,,,,,,
2857,0.229157895,0.047058824,8.6484375,0.222526316,0.246105263,0.023578947,0.201064854,0.231368421,3.413690951,female,,,,,,,,,
2858,0.216802508,0.056603774,9.328125,0.216363636,0.24137931,0.025015674,0.201314392,0.224702194,3.411224221,female,,,,,,,,,
2859,0.218810512,0.049029622,9.609375,0.216874136,0.25637621,0.039502075,0.20525978,0.235463347,2.01211112,female,,,,,,,,,
2860,0.234154263,0.048338369,11.7421875,0.224303112,0.24173207,0.017428958,0.201158151,0.233775372,3.317625015,female,,,,,,,,,
2861,0.229883268,0.048,9.515625,0.223709468,0.251309987,0.027600519,0.194364919,0.236420233,2.341406866,female,,,,,,,,,
2862,0.24433121,0.054669704,8.765625,0.223821656,0.252356688,0.028535032,0.179094634,0.240764331,2.352412122,female,,,,,,,,,
2863,0.204559585,0.051009564,11.4375,0.197789292,0.228255613,0.030466321,0.147316831,0.212297064,2.308645346,female,,,,,,,,,
2864,0.206977547,0.049029622,5.953125,0.196822107,0.252918826,0.056096718,0.167975047,0.21955095,1.502701101,female,,,,,,,,,
2865,0.216,0.047904192,8.6953125,0.190117647,0.239058824,0.048941176,0.151899612,0.214588235,2.848605715,female,,,,,,,,,
2866,0.211357341,0.047151277,6.609375,0.192742382,0.228808864,0.036066482,0.15350922,0.210193906,3.896396746,female,,,,,,,,,
2867,0.192077295,0.048,8.3203125,0.19252818,0.240322061,0.047793881,0.156421617,0.215072464,1.98402823,female,,,,,,,,,
2868,0.209888357,0.048048048,5.578125,0.194704944,0.233556619,0.038851675,0.174649859,0.212121212,1.562059062,female,,,,,,,,,
2869,0.19186747,0.047761194,7.5234375,0.189337349,0.236987952,0.047650602,0.174136654,0.207891566,2.456891676,female,,,,,,,,,
2870,0.20475,0.047384008,4.453125,0.189875,0.224875,0.035,0.172639121,0.20475,2.66764599,female,,,,,,,,,
2871,0.240454545,0.057210965,4.828125,0.2,0.241818182,0.041818182,0.177726686,0.217727273,1.82434544,female,,,,,,,,,
2872,0.24469352,0.047713718,4.9453125,0.194185639,0.245183888,0.050998249,0.16636358,0.221155867,1.864774499,female,,,,,,,,,
2873,0.200410959,0.047105005,9.9140625,0.19130137,0.217191781,0.025890411,0.165369492,0.204246575,2.681419339,female,,,,,,,,,
2874,0.183124088,0.047012733,4.7578125,0.184759124,0.231357664,0.04659854,0.172656059,0.208058394,2.426440582,female,,,,,,,,,
2875,0.192283951,0.047524752,4.3359375,0.189259259,0.240679012,0.051419753,0.170578573,0.197469136,3.971251412,female,,,,,,,,,
2876,0.187810107,0.047012733,8.7890625,0.187810107,0.247840735,0.060030628,0.158241622,0.207963247,2.092086405,female,,,,,,,,,
2877,0.235538058,0.048582996,9.9140625,0.200629921,0.239212598,0.038582677,0.158021484,0.228923885,3.610851702,female,,,,,,,,,
2878,0.230877193,0.047571853,6.2109375,0.203636364,0.235789474,0.03215311,0.175117137,0.219712919,2.325421346,female,,,,,,,,,
2879,0.199579685,0.047619048,3.7734375,0.198108581,0.231943958,0.033835377,0.161832683,0.21380035,2.258080268,female,,,,,,,,,
2880,0.216081772,0.047012733,5.6015625,0.197955707,0.244701874,0.046746167,0.151085663,0.22132879,1.322706816,female,,,,,,,,,
2881,0.186823529,0.056737589,5.2265625,0.188705882,0.218352941,0.029647059,0.168404873,0.2,2.903027411,female,,,,,,,,,
2882,0.195384615,0.047384008,9.0703125,0.195,0.25,0.055,0.152076518,0.214230769,2.18223618,female,,,,,,,,,
2883,0.196039052,0.048533873,7.2890625,0.190571827,0.23665272,0.046080893,0.154540101,0.211269177,1.6861392,female,,,,,,,,,
2884,0.217241379,0.047058824,14.859375,0.200344828,0.232931034,0.032586207,0.162561553,0.216034483,2.242621697,female,,,,,,,,,
2885,0.205194805,0.049331963,6.84375,0.191168831,0.234285714,0.043116883,0.162562175,0.20987013,2.046064275,female,,,,,,,,,
2886,0.210097629,0.047384008,8.15625,0.188228731,0.237043236,0.048814505,0.163228251,0.213612273,1.900612034,female,,,,,,,,,
2887,0.203461538,0.046920821,6.375,0.198461538,0.241153846,0.042692308,0.158967245,0.22,2.21811283,female,,,,,,,,,
2888,0.239441536,0.051724138,10.171875,0.189109948,0.239930192,0.050820244,0.160033078,0.215986038,1.419350718,female,,,,,,,,,
2889,0.197451852,0.047619048,8.859375,0.194133333,0.226903704,0.03277037,0.166116977,0.209896296,2.654049772,female,,,,,,,,,
2890,0.192692308,0.048484848,9.0703125,0.187307692,0.231153846,0.043846154,0.160681115,0.203846154,2.098578158,female,,,,,,,,,
2891,0.22,0.047012733,9.4921875,0.185423729,0.222711864,0.037288136,0.169417298,0.201694915,2.383516207,female,,,,,,,,,
2892,0.192944694,0.047524752,8.5078125,0.191270553,0.236890882,0.045620329,0.128408572,0.212615845,1.686742349,female,,,,,,,,,
2893,0.195060976,0.047666336,7.125,0.188231707,0.239878049,0.051646341,0.170176198,0.200609756,2.429290123,female,,,,,,,,,
2894,0.192717241,0.049433574,6.046875,0.189241379,0.225544828,0.036303448,0.174493779,0.210096552,2.793757827,female,,,,,,,,,
2895,0.186528804,0.047244094,9.28125,0.182806499,0.220029542,0.037223043,0.167197956,0.201004431,2.685168068,female,,,,,,,,,
2896,0.206494689,0.047012733,7.6171875,0.192473445,0.242610015,0.050136571,0.151117782,0.212018209,1.604483091,female,,,,,,,,,
2897,0.237783505,0.047952048,11.203125,0.193762887,0.242835052,0.049072165,0.174941779,0.220824742,1.41563115,female,,,,,,,,,
2898,0.216490728,0.047761194,17.3203125,0.190527817,0.238059914,0.047532097,0.142429874,0.215691869,1.61417935,female,,,,,,,,,
2899,0.259144828,0.048338369,5.5078125,0.198510345,0.254896552,0.056386207,0.170923525,0.226703448,1.722984806,female,,,,,,,,,
2900,0.187823009,0.049433574,8.71875,0.183362832,0.230938053,0.047575221,0.161001747,0.205663717,2.162508348,female,,,,,,,,,
2901,0.199615385,0.047151277,5.90625,0.195769231,0.243076923,0.047307692,0.157491497,0.211153846,1.999142674,female,,,,,,,,,
2902,0.203736842,0.047571853,7.7578125,0.199684211,0.238736842,0.039052632,0.171381243,0.219947368,1.957624742,female,,,,,,,,,
2903,0.213134328,0.047571853,5.296875,0.196940299,0.235597015,0.038656716,0.156229122,0.215223881,1.686212018,female,,,,,,,,,
2904,0.187352941,0.047808765,5.4140625,0.186941176,0.224411765,0.037470588,0.144865258,0.204235294,2.313741954,female,,,,,,,,,
2905,0.194258373,0.047244094,10.8984375,0.190239234,0.242488038,0.052248804,0.163816566,0.210781499,2.591565961,female,,,,,,,,,
2906,0.233426854,0.047151277,5.15625,0.221082164,0.251943888,0.030861723,0.188364431,0.235671343,2.46753912,female,,,,,,,,,
2907,0.228960818,0.051612903,4.5,0.203202726,0.245655877,0.042453152,0.192886326,0.224667802,2.188121284,female,,,,,,,,,
2908,0.185136612,0.046966732,5.3671875,0.197377049,0.256029144,0.058652095,0.140486632,0.221347905,1.372587985,female,,,,,,,,,
2909,0.195616438,0.047524752,12.0234375,0.19609589,0.244520548,0.048424658,0.154901306,0.220068493,2.270900518,female,,,,,,,,,
2910,0.217887324,0.046966732,8.15625,0.187323944,0.227253521,0.039929577,0.158807425,0.212464789,4.281047254,female,,,,,,,,,
2911,0.192771084,0.046920821,1.40625,0.18939759,0.22746988,0.038072289,0.1772518,0.197590361,4.002841469,female,,,,,,,,,
2912,0.185068493,0.047904192,7.2421875,0.187465753,0.243561644,0.05609589,0.157740347,0.210479452,2.132101833,female,,,,,,,,,
2913,0.246418919,0.046920821,5.25,0.201959459,0.245,0.043040541,0.172039918,0.223716216,2.233916011,female,,,,,,,,,
2914,0.243359375,0.050473186,4.0078125,0.214921875,0.249375,0.034453125,0.193042613,0.2340625,1.773382907,female,,,,,,,,,
2915,0.190198198,0.047012733,8.34375,0.189693694,0.229045045,0.039351351,0.157219977,0.20381982,3.106140945,female,,,,,,,,,
2916,0.199825581,0.047571853,17.34375,0.190872093,0.233197674,0.042325581,0.146622009,0.203895349,2.651034236,female,,,,,,,,,
2917,0.237,0.048048048,8.625,0.2135,0.2445,0.031,0.170736467,0.236,3.222078521,female,,,,,,,,,
2918,0.194921541,0.047012733,9.140625,0.196918688,0.244450785,0.047532097,0.150455147,0.22807418,1.862881711,female,,,,,,,,,
2919,0.233256956,0.047952048,18.84375,0.203927987,0.245630115,0.041702128,0.17456798,0.226382979,1.907322086,female,,,,,,,,,
2920,0.21227907,0.049433574,8.953125,0.207937984,0.23572093,0.027782946,0.161336716,0.217922481,3.092630934,female,,,,,,,,,
2921,0.208605578,0.048387097,5.859375,0.206374502,0.252669323,0.046294821,0.190997931,0.221434263,2.440143206,female,,,,,,,,,
2922,0.202133333,0.049433574,9.796875,0.203733333,0.256,0.052266667,0.175569821,0.2288,1.9928679,female,,,,,,,,,
2923,0.190369004,0.016343207,4.0078125,0.166346863,0.24202952,0.075682657,0.155756262,0.199926199,1.402434818,female,,,,,,,,,
2924,0.062367021,0.016343207,1.0703125,0.13143617,0.228617021,0.097180851,0.112938583,0.190638298,1.908470872,female,,,,,,,,,
2925,0.010918544,0.028169014,5.7265625,0.070121317,0.21084922,0.140727903,0.172746368,0.171785095,2.304237394,female,,,,,,,,,
2926,0.215004205,0.016563147,5.1640625,0.158957107,0.219478553,0.060521447,0.171227239,0.203229605,2.97206836,female,,,,,,,,,
2927,0.187926926,0.021333333,2.15625,0.164352661,0.2275139,0.063161239,0.183937143,0.192374901,2.610892518,female,,,,,,,,,
2928,0.188773514,0.020725389,4.578125,0.159066968,0.224800602,0.065733634,0.166441611,0.194462002,1.692446585,female,,,,,,,,,
2929,0.197426273,0.030018762,4.921875,0.178659517,0.208686327,0.03002681,0.175445757,0.196925827,3.822035219,female,,,,,,,,,
2930,0.185084746,0.017679558,5.375,0.161652542,0.218601695,0.056949153,0.17778247,0.188940678,2.466301928,female,,,,,,,,,
2931,0,0.016477858,1.0703125,0.151423466,0.199118523,0.047695057,0.171572826,0.178439547,3.112820902,female,,,,,,,,,
2932,0,0.017372421,0.6015625,0.143295964,0.226793722,0.083497758,0.169398034,0.190067265,2.984362278,female,,,,,,,,,
2933,0,0.015732547,0.4609375,0.146702128,0.216888298,0.07018617,0.162058021,0.191755319,3.055191347,female,,,,,,,,,
2934,0,0.016326531,6.515625,0.146479129,0.203393829,0.056914701,0.155793644,0.1676951,2.883854773,female,,,,,,,,,
2935,0,0.017278618,2.0703125,0.134157651,0.197125193,0.062967543,0.163508529,0.161854714,4.115398503,female,,,,,,,,,
2936,0,0.015640274,0.3671875,0.125624271,0.205997666,0.080373396,0.145143161,0.164830805,5.12392635,female,,,,,,,,,
2937,0,0.015686275,0.21875,0.128110919,0.205996534,0.077885615,0.158043421,0.169358752,3.669079333,female,,,,,,,,,
2938,0,0.016460905,1.046875,0.15526825,0.215848725,0.060580475,0.161211378,0.178293755,2.744560309,female,,,,,,,,,
2939,0,0.015794669,0.6015625,0.15826087,0.219297201,0.061036331,0.128825057,0.189946397,1.869290864,female,,,,,,,,,
2940,0.193172475,0.020075282,3.7578125,0.170151921,0.204182306,0.034030384,0.171544526,0.187917784,2.222897566,female,,,,,,,,,
2941,0.195217674,0.018957346,5.0234375,0.181390513,0.235061728,0.053671215,0.168331086,0.204132554,1.49278874,female,,,,,,,,,
2942,0.173058891,0.017148982,6.3359375,0.169056604,0.212441395,0.043384791,0.160906049,0.185065752,2.427893882,female,,,,,,,,,
2943,0.16182437,0.045845272,0.6875,0.164683458,0.226249149,0.061565691,0.166202625,0.190224643,2.137094705,female,,,,,,,,,
2944,0.231488646,0.019347037,4.984375,0.193103448,0.247973087,0.054869638,0.185144888,0.227956266,2.51942833,female,,,,,,,,,
2945,0.158774677,0.016528926,5,0.164302246,0.206044929,0.041742682,0.156298339,0.182600408,2.213993635,female,,,,,,,,,
2946,0.191940095,0.017699115,6.1640625,0.182219197,0.224343091,0.042123894,0.159738376,0.203185841,1.901632242,female,,,,,,,,,
2947,0.223951473,0.016649324,4.5625,0.17712305,0.233414211,0.056291161,0.160002814,0.213518198,1.594182285,female,,,,,,,,,
2948,0.196295836,0.02739726,3.515625,0.178023617,0.217178372,0.039154755,0.169427609,0.198732132,2.292691519,female,,,,,,,,,
2949,0.162785924,0.051282051,6.109375,0.160527859,0.196656891,0.036129032,0.156478723,0.175718475,2.837803849,female,,,,,,,,,
2950,0,0.016145308,0.515625,0.150128355,0.210735123,0.060606768,0.147448205,0.168261377,3.780694328,female,,,,,,,,,
2951,0,0.02124834,2.1953125,0.143134826,0.18328728,0.040152454,0.16122541,0.163411148,3.79064394,female,,,,,,,,,
2952,0,0.016376663,0.7109375,0.127097092,0.199546575,0.072449483,0.148569013,0.171256777,3.435276707,female,,,,,,,,,
2953,0,0.021592443,0.2421875,0.14531061,0.226893898,0.081583288,0.158308818,0.189334799,2.177857974,female,,,,,,,,,
2954,0,0.016032064,0.6640625,0.009250318,0.219872935,0.210622618,0.16932331,0.207242694,29.3507406,female,,,,,,,,,
2955,0,0.017957351,0.0078125,0.009745183,0.21543816,0.205692977,0.162347743,0.202386576,29.96900001,female,,,,,,,,,
2956,0,0.016260163,0.0078125,0.036282395,0.216193029,0.179910634,0.153273219,0.150634495,25.11581144,female,,,,,,,,,
2957,0,0.016096579,0.0078125,0.005409583,0.212921175,0.207511592,0.152379716,0.159258114,27.29772122,female,,,,,,,,,
2958,0,0.01611279,0.828125,0.01018711,0.215821206,0.205634096,0.15651042,0.198357588,33.16730036,female,,,,,,,,,
2959,0.163678457,0.014204545,1.396484375,0.147472669,0.211755627,0.064282958,0.143233587,0.171061093,2.419502746,female,,,,,,,,,
2960,0.158301261,0.018552876,3.525390625,0.143251493,0.227976111,0.084724618,0.144872188,0.169820836,2.013611703,female,,,,,,,,,
2961,0.059082569,0.026041667,1.396484375,0.141284404,0.223486239,0.082201835,0.139501725,0.168807339,2.078447792,female,,,,,,,,,
2962,0.171399361,0.018018018,1.342773438,0.145635783,0.197878594,0.052242812,0.115924709,0.171220447,2.163275537,female,,,,,,,,,
2963,0.163122581,0.018382353,3.798828125,0.154090323,0.20196129,0.047870968,0.150452396,0.172335484,3.104259896,female,,,,,,,,,
2964,0.145430638,0.0390625,3.544921875,0.142669297,0.231952663,0.089283366,0.135355236,0.173228139,1.398124784,female,,,,,,,,,
2965,0.157453083,0.034246575,3.383789063,0.155764075,0.206621984,0.050857909,0.15187454,0.181474531,1.856983479,female,,,,,,,,,
2966,0.200213049,0.020833333,3.88671875,0.15286285,0.213075899,0.060213049,0.149658079,0.184926764,1.546881938,female,,,,,,,,,
2967,0.159841793,0.01953125,1.362304688,0.144891233,0.198602505,0.053711272,0.141489655,0.159472643,3.008208998,female,,,,,,,,,
2968,0.151034955,0.026809651,3.940429688,0.140671693,0.230678547,0.090006854,0.135854858,0.158519534,2.915623146,female,,,,,,,,,
2969,0.156404216,0.01529052,3.950195313,0.140781153,0.229485431,0.088704278,0.133029623,0.160396776,2.839629447,female,,,,,,,,,
2970,0.162462687,0.033670034,3.911132813,0.145572139,0.205298507,0.059726368,0.150336302,0.163681592,2.538695482,female,,,,,,,,,
2971,0.158696486,0.029154519,3.579101563,0.146888179,0.189111821,0.042223642,0.144369366,0.163169329,3.624943934,female,,,,,,,,,
2972,0.159545758,0.0390625,3.3203125,0.150193721,0.213600534,0.063406814,0.139709901,0.183861055,1.612931333,female,,,,,,,,,
2973,0.18293578,0.023148148,3.212890625,0.147706422,0.206788991,0.059082569,0.145856256,0.179082569,1.666722836,female,,,,,,,,,
2974,0.170965147,0.01953125,3.247070313,0.155013405,0.203994638,0.048981233,0.155391718,0.175093834,2.287968621,female,,,,,,,,,
2975,0.162406739,0.017953321,1.362304688,0.142527076,0.208736462,0.066209386,0.135526011,0.161058965,2.840124905,female,,,,,,,,,
2976,0.158115461,0.025773196,1.401367188,0.147896483,0.219986729,0.072090246,0.13754171,0.175952223,1.652666401,female,,,,,,,,,
2977,0.059125757,0.022172949,1.376953125,0.141977135,0.20260928,0.060632145,0.143245488,0.170221923,4.847925045,female,,,,,,,,,
2978,0.162311111,0.071428571,1.372070313,0.1504,0.195733333,0.045333333,0.166014658,0.168711111,2.771377361,female,,,,,,,,,
2979,0.146509609,0.025510204,3.930664063,0.139218847,0.2216739,0.082455053,0.139934049,0.15866088,2.799001282,female,,,,,,,,,
2980,0.058753463,0.00990099,3.701171875,0.140775623,0.218919668,0.078144044,0.13411318,0.161911357,2.550721168,female,,,,,,,,,
2981,0.156252546,0.033898305,3.999023438,0.13724372,0.246924644,0.109680923,0.136661522,0.163095723,2.106747757,female,,,,,,,,,
2982,0.146794258,0.011074197,3.88671875,0.137990431,0.246507177,0.108516746,0.137689963,0.162105263,2.270382829,female,,,,,,,,,
2983,0.278518519,0.009784736,1.42578125,0.145925926,0.225555556,0.07962963,0.127714874,0.16962963,1.878044185,female,,,,,,,,,
2984,0.163510101,0.024937656,3.872070313,0.14989899,0.234040404,0.084141414,0.150188843,0.169343434,2.558539314,female,,,,,,,,,
2985,0.170048309,0.039525692,1.450195313,0.149565217,0.213333333,0.063768116,0.149621845,0.170241546,2.413911395,female,,,,,,,,,
2986,0.171715818,0.035714286,3.774414063,0.155764075,0.209812332,0.054048257,0.156893885,0.173780161,2.929482472,female,,,,,,,,,
2987,0.1584,0.023529412,1.337890625,0.150577778,0.200711111,0.050133333,0.138406547,0.1696,2.668984133,female,,,,,,,,,
2988,0.059084273,0.016420361,1.342773438,0.138234904,0.219615129,0.081380226,0.135003099,0.160159257,3.651525361,female,,,,,,,,,
2989,0.059094541,0.025839793,1.391601563,0.142237017,0.205246338,0.063009321,0.144303965,0.167030626,5.240881684,female,,,,,,,,,
2990,0.176351531,0.021186441,2.944335938,0.155286285,0.194993342,0.039707057,0.157395794,0.173928096,2.999303094,female,,,,,,,,,
2991,0.156820702,0.024038462,3.608398438,0.146469501,0.199260628,0.052791128,0.136771932,0.168379544,1.971303648,female,,,,,,,,,
2992,0.144346701,0.01953125,3.823242188,0.145252264,0.200129366,0.054877102,0.141368775,0.174411384,2.029349476,female,,,,,,,,,
2993,0.157150466,0.042016807,1.401367188,0.144287617,0.196484687,0.052197071,0.147863789,0.166284953,2.066126534,female,,,,,,,,,
2994,0.163660655,0.028818444,3.69140625,0.146826987,0.207989312,0.061162325,0.144967916,0.174509018,1.672169944,female,,,,,,,,,
2995,0.158237885,0.025839793,1.274414063,0.143964758,0.211453744,0.067488987,0.124912534,0.167400881,2.712351062,female,,,,,,,,,
2996,0.159536977,0.013736264,1.401367188,0.142250804,0.222559486,0.080308682,0.128416981,0.172141479,1.944091877,female,,,,,,,,,
2997,0.17986376,0.03003003,3.823242188,0.148583106,0.20599455,0.057411444,0.151861686,0.173569482,1.630761442,female,,,,,,,,,
2998,0.158654354,0.06993007,3.994140625,0.153113456,0.194300792,0.041187335,0.153659891,0.166965699,3.271181537,female,,,,,,,,,
2999,0.180321384,0.011160714,3.969726563,0.152978986,0.201433869,0.048454883,0.132835045,0.174956737,2.055535009,female,,,,,,,,,
3000,0.058703704,0.069444444,1.459960938,0.143518519,0.215185185,0.071666667,0.151881008,0.167037037,2.226553853,female,,,,,,,,,
3001,0.146063694,0.014814815,3.96484375,0.140356688,0.23666242,0.096305732,0.127532174,0.168178344,1.506237516,female,,,,,,,,,
3002,0.145656566,0.026041667,1.752929688,0.140353535,0.22290404,0.082550505,0.152388796,0.167575758,2.148557398,female,,,,,,,,,
3003,0.160284605,0.029673591,3.891601563,0.154670116,0.202483829,0.047813713,0.148144469,0.174773609,2.528992119,female,,,,,,,,,
3004,0.058917836,0.031545741,3.979492188,0.14495658,0.208176353,0.063219773,0.142307595,0.175818303,3.102349876,female,,,,,,,,,
3005,0.059104876,0.013020833,3.974609375,0.140280561,0.211169005,0.070888444,0.126735641,0.172077488,7.771612889,female,,,,,,,,,
3006,0.158787097,0.049019608,1.342773438,0.148309677,0.20196129,0.053651613,0.1510334,0.17396129,1.838863743,female,,,,,,,,,
3007,0.171241158,0.009775171,3.999023438,0.14585209,0.209234727,0.063382637,0.141752607,0.169800643,2.480105421,female,,,,,,,,,
3008,0.158828229,0.052631579,3.510742188,0.14,0.232276964,0.092276964,0.1383623,0.164980027,2.142421424,female,,,,,,,,,
3009,0.163701165,0.020790021,3.999023438,0.141823167,0.224729267,0.0829061,0.146290295,0.165428376,2.828893111,female,,,,,,,,,
3010,0.175209025,0.01953125,3.588867188,0.147896483,0.196390179,0.048493696,0.15665944,0.173536828,2.714786055,female,,,,,,,,,
3011,0.195219124,0.095238095,0.786132813,0.185737052,0.20247012,0.016733068,0.190996323,0.193545817,4.316061873,female,,,,,,,,,
3012,0.205252022,0.097087379,0.8203125,0.194623522,0.21378967,0.019166148,0.198390422,0.204032358,3.558074446,female,,,,,,,,,
3013,0.210325581,0.063694268,0.830078125,0.204627907,0.227744186,0.023116279,0.201443497,0.212767442,3.695066631,female,,,,,,,,,
3014,0.221052632,0.080645161,0.854492188,0.212793522,0.234493927,0.021700405,0.216425977,0.222348178,3.369737275,female,,,,,,,,,
3015,0.200164496,0.063694268,3.647460938,0.18864976,0.213598355,0.024948595,0.18767954,0.199588759,3.218400723,female,,,,,,,,,
3016,0.193513514,0.015625,3.88671875,0.193333333,0.221261261,0.027927928,0.186564302,0.207027027,3.092712486,female,,,,,,,,,
3017,0.204819572,0.01953125,3.681640625,0.197626911,0.220061162,0.022434251,0.189192694,0.20653211,3.600065152,female,,,,,,,,,
3018,0.22118869,0.120481928,3.999023438,0.210201962,0.243646855,0.033444893,0.220862815,0.225874207,2.224881573,female,,,,,,,,,
3019,0.196434841,0.185185185,0.786132813,0.192086428,0.206644159,0.014557731,0.195991461,0.197947333,4.384210637,female,,,,,,,,,
3020,0.196805112,0.062111801,0.786132813,0.18857508,0.20915016,0.02057508,0.196510351,0.196268371,3.55625696,female,,,,,,,,,
3021,0.204486874,0.2,0.849609375,0.204653938,0.229880668,0.02522673,0.216266359,0.215011933,3.127991259,female,,,,,,,,,
3022,0.208274203,0.039215686,0.830078125,0.199518942,0.230499098,0.030980156,0.203146841,0.210294648,3.130435368,female,,,,,,,,,
3023,0.191527094,0.009910803,1.23046875,0.190147783,0.21182266,0.021674877,0.18924709,0.197438424,4.822886303,female,,,,,,,,,
3024,0.196553925,0.082644628,1.420898438,0.197268666,0.220855137,0.023586471,0.203805874,0.210312699,3.161425492,female,,,,,,,,,
3025,0.194226553,0.054347826,1.2890625,0.192180268,0.220146163,0.027965895,0.185862043,0.202752741,3.531918119,female,,,,,,,,,
3026,0.232673734,0.013020833,0.825195313,0.204146054,0.242402827,0.038256773,0.223417049,0.22426384,2.175077647,female,,,,,,,,,
3027,0.1806639,0.178571429,0.766601563,0.180082988,0.195573997,0.01549101,0.185932005,0.18473029,5.83812143,female,,,,,,,,,
3028,0.188521739,0.01953125,0.849609375,0.190434783,0.214956522,0.024521739,0.188497375,0.204869565,3.406435349,female,,,,,,,,,
3029,0.213868528,0.107526882,0.795898438,0.207678883,0.23292612,0.025247237,0.217256683,0.218266434,3.344701693,female,,,,,,,,,
3030,0.217544669,0.099009901,0.888671875,0.205763689,0.232714697,0.026951009,0.209671696,0.218028818,4.030984798,female,,,,,,,,,
3031,0.167190083,0.042372881,0.7421875,0.167768595,0.191101928,0.023333333,0.170642903,0.180881543,3.700942935,female,,,,,,,,,
3032,0.191466667,0.070422535,0.795898438,0.189688889,0.2048,0.015111111,0.193415278,0.197155556,3.919928075,female,,,,,,,,,
3033,0.199353293,0.1,0.859375,0.197676647,0.228862275,0.031185629,0.206129825,0.210754491,2.645896669,female,,,,,,,,,
3034,0.216260163,0.068027211,0.844726563,0.207479675,0.230081301,0.022601626,0.216738908,0.216097561,4.08195407,female,,,,,,,,,
3035,0.199045093,0.092592593,0.815429688,0.187904509,0.204986737,0.017082228,0.186967451,0.197374005,3.878708475,female,,,,,,,,,
3036,0.231189427,0.087719298,0.795898438,0.194361233,0.228193833,0.033832599,0.203334787,0.211982379,2.785812673,female,,,,,,,,,
3037,0.214742991,0.081967213,0.83984375,0.208037383,0.226191589,0.018154206,0.214654286,0.216214953,3.846723314,female,,,,,,,,,
3038,0.259776864,0.072463768,0.8203125,0.211438638,0.257968291,0.046529654,0.220892602,0.237416324,2.019106289,female,,,,,,,,,
3039,0.197268549,0.01953125,0.8203125,0.19248851,0.210505581,0.018017072,0.195464808,0.200210112,3.761812165,female,,,,,,,,,
3040,0.207546208,0.133333333,0.834960938,0.199337157,0.220573614,0.021236456,0.206316522,0.208795411,3.46773791,female,,,,,,,,,
3041,0.215473934,0.2,0.83984375,0.206848341,0.227748815,0.020900474,0.218888285,0.21563981,3.713131475,female,,,,,,,,,
3042,0.20734375,0.06993007,0.830078125,0.200625,0.2284375,0.0278125,0.204826602,0.210625,3.273968634,female,,,,,,,,,
3043,0.200414938,0.042735043,0.771484375,0.183762102,0.204481328,0.020719225,0.191010456,0.193637621,3.660705931,female,,,,,,,,,
3044,0.215891089,0.056179775,0.888671875,0.188861386,0.226806931,0.037945545,0.191724378,0.209653465,2.331878892,female,,,,,,,,,
3045,0.192264382,0.013020833,0.786132813,0.191064871,0.216597307,0.025532436,0.186734417,0.202031824,3.107891096,female,,,,,,,,,
3046,0.207594642,0.028169014,0.825195313,0.207594642,0.248363425,0.040768783,0.209384555,0.22977286,2.366548853,female,,,,,,,,,
3047,0.198634146,0.101010101,0.815429688,0.195707317,0.21502439,0.019317073,0.199436886,0.203902439,3.782025692,female,,,,,,,,,
3048,0.210721649,0.093457944,0.83984375,0.192860825,0.214510309,0.021649485,0.198408371,0.204768041,3.244228264,female,,,,,,,,,
3049,0.204869565,0.084745763,0.8203125,0.192695652,0.216347826,0.023652174,0.198550768,0.202956522,3.466937684,female,,,,,,,,,
3050,0.217870813,0.204081633,0.78125,0.216363636,0.252703349,0.036339713,0.237636387,0.235454545,2.400244907,female,,,,,,,,,
3051,0.19813315,0.023923445,0.786132813,0.189485244,0.210048044,0.0205628,0.189033178,0.197940975,3.788676212,female,,,,,,,,,
3052,0.212347826,0.136986301,0.859375,0.195478261,0.222608696,0.027130435,0.206608227,0.209043478,3.000145118,female,,,,,,,,,
3053,0.203868613,0.013020833,0.830078125,0.197737226,0.220218978,0.022481752,0.198475586,0.206934307,3.301748225,female,,,,,,,,,
3054,0.214910145,0.039370079,0.8984375,0.21133913,0.25062029,0.039281159,0.23113529,0.229518841,1.976936303,female,,,,,,,,,
3055,0.195191404,0.153846154,0.80078125,0.192934856,0.216252518,0.023317663,0.198487803,0.1997045,4.720709309,female,,,,,,,,,
3056,0.220400243,0.04950495,0.864257813,0.198156458,0.228380837,0.030224378,0.206273763,0.213778047,2.679822689,female,,,,,,,,,
3057,0.18898263,0.01953125,0.78125,0.187245658,0.207915633,0.020669975,0.181239151,0.195930521,3.957084817,female,,,,,,,,,
